datetime,count
5/22/2011 20:00,251
5/22/2011 21:00,206
5/22/2011 22:00,110
5/22/2011 23:00,148
5/23/2011 0:00,131
5/23/2011 1:00,173
5/23/2011 2:00,146
5/23/2011 3:00,129
5/23/2011 4:00,117
5/23/2011 5:00,117
5/23/2011 6:00,108
5/23/2011 7:00,114
5/23/2011 8:00,175
5/23/2011 9:00,177
5/23/2011 10:00,270
5/23/2011 11:00,336
5/23/2011 12:00,336
5/23/2011 13:00,308
5/23/2011 14:00,350
5/23/2011 15:00,324
5/23/2011 16:00,257
5/23/2011 17:00,162
5/23/2011 18:00,273
5/23/2011 19:00,251
5/23/2011 20:00,186
5/23/2011 21:00,173
5/23/2011 22:00,176
5/23/2011 23:00,161
5/24/2011 0:00,147
5/24/2011 1:00,148
5/24/2011 2:00,147
5/24/2011 3:00,122
5/24/2011 4:00,187
5/24/2011 5:00,183
5/24/2011 6:00,146
5/24/2011 7:00,121
5/24/2011 8:00,133
5/24/2011 9:00,262
5/24/2011 10:00,319
5/24/2011 11:00,333
5/24/2011 12:00,345
5/24/2011 13:00,375
5/24/2011 14:00,365
5/24/2011 15:00,183
5/24/2011 16:00,241
5/24/2011 17:00,219
5/24/2011 18:00,245
5/24/2011 19:00,228
5/24/2011 20:00,193
5/24/2011 21:00,186
5/24/2011 22:00,136
5/24/2011 23:00,123
5/25/2011 0:00,138
5/25/2011 1:00,154
5/25/2011 2:00,121
5/25/2011 3:00,122
5/25/2011 4:00,125
5/25/2011 5:00,175
5/25/2011 6:00,154
5/25/2011 7:00,215
5/25/2011 8:00,246
5/25/2011 9:00,203
5/25/2011 10:00,208
5/25/2011 11:00,214
5/25/2011 12:00,261
5/25/2011 13:00,261
5/25/2011 14:00,292
5/25/2011 15:00,339
5/25/2011 16:00,327
5/25/2011 17:00,333
5/25/2011 18:00,305
5/25/2011 19:00,243
5/25/2011 20:00,265
5/25/2011 21:00,223
5/25/2011 22:00,260
5/25/2011 23:00,216
5/26/2011 0:00,216
5/26/2011 1:00,216
5/26/2011 2:00,187
5/26/2011 3:00,185
5/26/2011 4:00,144
5/26/2011 5:00,154
5/26/2011 6:00,175
5/26/2011 7:00,165
5/26/2011 8:00,208
5/26/2011 9:00,249
5/26/2011 10:00,273
5/26/2011 11:00,287
5/26/2011 12:00,292
5/26/2011 13:00,289
5/26/2011 14:00,289
5/26/2011 15:00,278
5/26/2011 16:00,279
5/26/2011 17:00,356
5/26/2011 18:00,335
5/26/2011 19:00,346
5/26/2011 20:00,280
5/26/2011 21:00,217
5/26/2011 22:00,233
5/26/2011 23:00,265
5/27/2011 0:00,262
5/27/2011 1:00,306
5/27/2011 2:00,275
5/27/2011 3:00,204
5/27/2011 4:00,222
5/27/2011 5:00,280
5/27/2011 6:00,202
5/27/2011 7:00,223
5/27/2011 8:00,261
5/27/2011 9:00,290
5/27/2011 10:00,349
5/27/2011 11:00,268
5/27/2011 12:00,255
5/27/2011 13:00,306
5/27/2011 14:00,336
5/27/2011 15:00,344
5/27/2011 16:00,292
5/27/2011 17:00,358
5/27/2011 18:00,257
5/27/2011 19:00,148
5/27/2011 20:00,274
5/27/2011 21:00,188
5/27/2011 22:00,202
5/27/2011 23:00,171
5/28/2011 0:00,68
5/28/2011 1:00,97
5/28/2011 2:00,49
5/28/2011 3:00,100
5/28/2011 4:00,111
5/28/2011 5:00,100
5/28/2011 6:00,144
5/28/2011 7:00,155
5/28/2011 8:00,182
5/28/2011 9:00,241
5/28/2011 10:00,315
5/28/2011 11:00,315
5/28/2011 12:00,381
5/28/2011 13:00,353
5/28/2011 14:00,377
5/28/2011 15:00,395
5/28/2011 16:00,423
5/28/2011 17:00,427
5/28/2011 18:00,364
5/28/2011 19:00,303
5/28/2011 20:00,315
5/28/2011 21:00,268
5/28/2011 22:00,204
5/28/2011 23:00,135
5/29/2011 0:00,149
5/29/2011 1:00,78
5/29/2011 2:00,50
5/29/2011 3:00,50
5/29/2011 4:00,40
5/29/2011 5:00,27
5/29/2011 6:00,148
5/29/2011 7:00,182
5/29/2011 8:00,164
5/29/2011 9:00,121
5/29/2011 10:00,235
5/29/2011 11:00,254
5/29/2011 12:00,285
5/29/2011 13:00,333
5/29/2011 14:00,343
5/29/2011 15:00,349
5/29/2011 16:00,343
5/29/2011 17:00,343
5/29/2011 18:00,321
5/29/2011 19:00,311
5/29/2011 20:00,240
5/29/2011 21:00,178
5/29/2011 22:00,67
5/29/2011 23:00,83
5/30/2011 0:00,29
5/30/2011 1:00,37
5/30/2011 2:00,29
5/30/2011 3:00,29
5/30/2011 4:00,25
5/30/2011 5:00,40
5/30/2011 6:00,54
5/30/2011 7:00,105
5/30/2011 8:00,97
5/30/2011 9:00,307
5/30/2011 10:00,408
5/30/2011 11:00,518
5/30/2011 12:00,491
5/30/2011 13:00,489
5/30/2011 14:00,460
5/30/2011 15:00,470
5/30/2011 16:00,463
5/30/2011 17:00,475
5/30/2011 18:00,489
5/30/2011 19:00,172
5/30/2011 20:00,436
5/30/2011 21:00,307
5/30/2011 22:00,298
5/30/2011 23:00,209
5/31/2011 0:00,179
5/31/2011 1:00,142
5/31/2011 2:00,173
5/31/2011 3:00,168
5/31/2011 4:00,174
5/31/2011 5:00,174
5/31/2011 6:00,177
5/31/2011 7:00,217
5/31/2011 8:00,238
5/31/2011 9:00,231
5/31/2011 10:00,204
5/31/2011 11:00,166
5/31/2011 12:00,207
5/31/2011 13:00,208
5/31/2011 14:00,184
5/31/2011 15:00,235
5/31/2011 16:00,196
5/31/2011 17:00,239
5/31/2011 18:00,224
5/31/2011 19:00,216
5/31/2011 20:00,216
5/31/2011 21:00,217
5/31/2011 22:00,246
5/31/2011 23:00,186
6/20/2011 0:00,191
6/20/2011 1:00,175
6/20/2011 2:00,175
6/20/2011 3:00,104
6/20/2011 4:00,119
6/20/2011 5:00,137
6/20/2011 6:00,150
6/20/2011 7:00,159
6/20/2011 8:00,161
6/20/2011 9:00,280
6/20/2011 10:00,280
6/20/2011 11:00,214
6/20/2011 12:00,234
6/20/2011 13:00,213
6/20/2011 14:00,218
6/20/2011 15:00,237
6/20/2011 16:00,274
6/20/2011 17:00,160
6/20/2011 18:00,290
6/20/2011 19:00,258
6/20/2011 20:00,249
6/20/2011 21:00,223
6/20/2011 22:00,274
6/20/2011 23:00,240
6/21/2011 0:00,172
6/21/2011 1:00,215
6/21/2011 2:00,185
6/21/2011 3:00,185
6/21/2011 4:00,187
6/21/2011 5:00,199
6/21/2011 6:00,199
6/21/2011 7:00,155
6/21/2011 8:00,192
6/21/2011 9:00,253
6/21/2011 10:00,268
6/21/2011 11:00,98
6/21/2011 12:00,245
6/21/2011 13:00,265
6/21/2011 14:00,274
6/21/2011 15:00,278
6/21/2011 16:00,258
6/21/2011 17:00,254
6/21/2011 18:00,265
6/21/2011 19:00,268
6/21/2011 20:00,265
6/21/2011 21:00,258
6/21/2011 22:00,189
6/21/2011 23:00,238
6/22/2011 0:00,155
6/22/2011 1:00,141
6/22/2011 2:00,179
6/22/2011 3:00,141
6/22/2011 4:00,135
6/22/2011 5:00,91
6/22/2011 6:00,141
6/22/2011 7:00,208
6/22/2011 8:00,260
6/22/2011 9:00,223
6/22/2011 10:00,258
6/22/2011 11:00,255
6/22/2011 12:00,264
6/22/2011 13:00,268
6/22/2011 14:00,292
6/22/2011 15:00,274
6/22/2011 16:00,266
6/22/2011 17:00,325
6/22/2011 18:00,269
6/22/2011 19:00,289
6/22/2011 20:00,253
6/22/2011 21:00,217
6/22/2011 22:00,272
6/22/2011 23:00,272
6/23/2011 0:00,225
6/23/2011 1:00,258
6/23/2011 2:00,258
6/23/2011 3:00,270
6/23/2011 4:00,268
6/23/2011 5:00,258
6/23/2011 6:00,258
6/23/2011 7:00,269
6/23/2011 8:00,263
6/23/2011 9:00,261
6/23/2011 10:00,262
6/23/2011 11:00,286
6/23/2011 12:00,273
6/23/2011 13:00,280
6/23/2011 14:00,275
6/23/2011 15:00,359
6/23/2011 16:00,285
6/23/2011 17:00,284
6/23/2011 18:00,264
6/23/2011 19:00,272
6/23/2011 20:00,253
6/23/2011 21:00,249
6/23/2011 22:00,273
6/23/2011 23:00,256
6/24/2011 0:00,174
6/24/2011 1:00,139
6/24/2011 2:00,139
6/24/2011 3:00,98
6/24/2011 4:00,101
6/24/2011 5:00,58
6/24/2011 6:00,96
6/24/2011 7:00,291
6/24/2011 8:00,253
6/24/2011 9:00,260
6/24/2011 10:00,313
6/24/2011 11:00,358
6/24/2011 12:00,320
6/24/2011 13:00,313
6/24/2011 14:00,323
6/24/2011 15:00,415
6/24/2011 16:00,496
6/24/2011 17:00,320
6/24/2011 18:00,355
6/24/2011 19:00,294
6/24/2011 20:00,272
6/24/2011 21:00,272
6/24/2011 22:00,267
6/24/2011 23:00,265
6/25/2011 0:00,395
6/25/2011 1:00,356
6/25/2011 2:00,453
6/25/2011 3:00,279
6/25/2011 4:00,279
6/25/2011 5:00,228
6/25/2011 6:00,281
6/25/2011 7:00,284
6/25/2011 8:00,407
6/25/2011 9:00,433
6/25/2011 10:00,412
6/25/2011 11:00,403
6/25/2011 12:00,491
6/25/2011 13:00,491
6/25/2011 14:00,443
6/25/2011 15:00,379
6/25/2011 16:00,463
6/25/2011 17:00,456
6/25/2011 18:00,433
6/25/2011 19:00,416
6/25/2011 20:00,391
6/25/2011 21:00,346
6/25/2011 22:00,404
6/25/2011 23:00,488
6/26/2011 0:00,306
6/26/2011 1:00,318
6/26/2011 2:00,277
6/26/2011 3:00,200
6/26/2011 4:00,201
6/26/2011 5:00,210
6/26/2011 6:00,210
6/26/2011 7:00,230
6/26/2011 8:00,237
6/26/2011 9:00,298
6/26/2011 10:00,367
6/26/2011 11:00,391
6/26/2011 12:00,436
6/26/2011 13:00,408
6/26/2011 14:00,423
6/26/2011 15:00,408
6/26/2011 16:00,444
6/26/2011 17:00,503
6/26/2011 18:00,527
6/26/2011 19:00,446
6/26/2011 20:00,433
6/26/2011 21:00,385
6/26/2011 22:00,328
6/26/2011 23:00,302
6/27/2011 0:00,232
6/27/2011 1:00,259
6/27/2011 2:00,213
6/27/2011 3:00,213
6/27/2011 4:00,256
6/27/2011 5:00,260
6/27/2011 6:00,270
6/27/2011 7:00,275
6/27/2011 8:00,228
6/27/2011 9:00,276
6/27/2011 10:00,261
6/27/2011 11:00,267
6/27/2011 12:00,276
6/27/2011 13:00,274
6/27/2011 14:00,256
6/27/2011 15:00,275
6/27/2011 16:00,271
6/27/2011 17:00,270
6/27/2011 18:00,251
6/27/2011 19:00,280
6/27/2011 20:00,254
6/27/2011 21:00,256
6/27/2011 22:00,244
6/27/2011 23:00,244
6/28/2011 0:00,256
6/28/2011 1:00,217
6/28/2011 2:00,240
6/28/2011 3:00,240
6/28/2011 4:00,217
6/28/2011 5:00,179
6/28/2011 6:00,98
6/28/2011 7:00,124
6/28/2011 8:00,198
6/28/2011 9:00,262
6/28/2011 10:00,284
6/28/2011 11:00,271
6/28/2011 12:00,272
6/28/2011 13:00,262
6/28/2011 14:00,271
6/28/2011 15:00,264
6/28/2011 16:00,259
6/28/2011 17:00,309
6/28/2011 18:00,320
6/28/2011 19:00,371
6/28/2011 20:00,259
6/28/2011 21:00,281
6/28/2011 22:00,269
6/28/2011 23:00,267
6/29/2011 0:00,284
6/29/2011 1:00,204
6/29/2011 2:00,110
6/29/2011 3:00,234
6/29/2011 4:00,98
6/29/2011 5:00,93
6/29/2011 6:00,287
6/29/2011 7:00,292
6/29/2011 8:00,333
6/29/2011 9:00,431
6/29/2011 10:00,336
6/29/2011 11:00,314
6/29/2011 12:00,328
6/29/2011 13:00,390
6/29/2011 14:00,339
6/29/2011 15:00,361
6/29/2011 16:00,491
6/29/2011 17:00,523
6/29/2011 18:00,375
6/29/2011 19:00,473
6/29/2011 20:00,361
6/29/2011 21:00,309
6/29/2011 22:00,285
6/29/2011 23:00,287
6/30/2011 0:00,272
6/30/2011 1:00,275
6/30/2011 2:00,287
6/30/2011 3:00,296
6/30/2011 4:00,222
6/30/2011 5:00,276
6/30/2011 6:00,313
6/30/2011 7:00,303
6/30/2011 8:00,301
6/30/2011 9:00,301
6/30/2011 10:00,287
6/30/2011 11:00,294
6/30/2011 12:00,310
6/30/2011 13:00,318
6/30/2011 14:00,335
6/30/2011 15:00,378
6/30/2011 16:00,401
6/30/2011 17:00,475
6/30/2011 18:00,362
6/30/2011 19:00,315
6/30/2011 20:00,315
6/30/2011 21:00,308
6/30/2011 22:00,276
6/30/2011 23:00,259
7/20/2011 0:00,124
7/20/2011 1:00,155
7/20/2011 2:00,155
7/20/2011 3:00,124
7/20/2011 4:00,151
7/20/2011 5:00,111
7/20/2011 6:00,225
7/20/2011 7:00,262
7/20/2011 8:00,266
7/20/2011 9:00,260
7/20/2011 10:00,271
7/20/2011 11:00,267
7/20/2011 12:00,259
7/20/2011 13:00,234
7/20/2011 14:00,226
7/20/2011 15:00,255
7/20/2011 16:00,249
7/20/2011 17:00,220
7/20/2011 18:00,217
7/20/2011 19:00,204
7/20/2011 20:00,181
7/20/2011 21:00,237
7/20/2011 22:00,238
7/20/2011 23:00,228
7/21/2011 0:00,263
7/21/2011 1:00,258
7/21/2011 2:00,258
7/21/2011 3:00,269
7/21/2011 4:00,269
7/21/2011 5:00,269
7/21/2011 6:00,269
7/21/2011 7:00,266
7/21/2011 8:00,263
7/21/2011 9:00,227
7/21/2011 10:00,211
7/21/2011 11:00,193
7/21/2011 12:00,176
7/21/2011 13:00,176
7/21/2011 14:00,192
7/21/2011 15:00,160
7/21/2011 16:00,168
7/21/2011 17:00,182
7/21/2011 18:00,185
7/21/2011 19:00,130
7/21/2011 20:00,151
7/21/2011 21:00,136
7/21/2011 22:00,187
7/21/2011 23:00,219
7/22/2011 0:00,227
7/22/2011 1:00,269
7/22/2011 2:00,215
7/22/2011 3:00,246
7/22/2011 4:00,256
7/22/2011 5:00,222
7/22/2011 6:00,260
7/22/2011 7:00,256
7/22/2011 8:00,229
7/22/2011 9:00,198
7/22/2011 10:00,189
7/22/2011 11:00,213
7/22/2011 12:00,170
7/22/2011 13:00,146
7/22/2011 14:00,128
7/22/2011 15:00,129
7/22/2011 16:00,284
7/22/2011 17:00,250
7/22/2011 18:00,292
7/22/2011 19:00,332
7/22/2011 20:00,249
7/22/2011 21:00,265
7/22/2011 22:00,294
7/22/2011 23:00,245
7/23/2011 0:00,361
7/23/2011 1:00,349
7/23/2011 2:00,382
7/23/2011 3:00,263
7/23/2011 4:00,245
7/23/2011 5:00,259
7/23/2011 6:00,338
7/23/2011 7:00,334
7/23/2011 8:00,397
7/23/2011 9:00,375
7/23/2011 10:00,426
7/23/2011 11:00,372
7/23/2011 12:00,395
7/23/2011 13:00,274
7/23/2011 14:00,482
7/23/2011 15:00,400
7/23/2011 16:00,284
7/23/2011 17:00,284
7/23/2011 18:00,399
7/23/2011 19:00,379
7/23/2011 20:00,354
7/23/2011 21:00,354
7/23/2011 22:00,331
7/23/2011 23:00,313
7/24/2011 0:00,313
7/24/2011 1:00,265
7/24/2011 2:00,301
7/24/2011 3:00,301
7/24/2011 4:00,265
7/24/2011 5:00,263
7/24/2011 6:00,341
7/24/2011 7:00,317
7/24/2011 8:00,377
7/24/2011 9:00,406
7/24/2011 10:00,415
7/24/2011 11:00,383
7/24/2011 12:00,390
7/24/2011 13:00,388
7/24/2011 14:00,401
7/24/2011 15:00,406
7/24/2011 16:00,406
7/24/2011 17:00,393
7/24/2011 18:00,400
7/24/2011 19:00,376
7/24/2011 20:00,375
7/24/2011 21:00,308
7/24/2011 22:00,271
7/24/2011 23:00,258
7/25/2011 0:00,279
7/25/2011 1:00,270
7/25/2011 2:00,269
7/25/2011 3:00,233
7/25/2011 4:00,193
7/25/2011 5:00,193
7/25/2011 6:00,269
7/25/2011 7:00,278
7/25/2011 8:00,284
7/25/2011 9:00,265
7/25/2011 10:00,259
7/25/2011 11:00,239
7/25/2011 12:00,239
7/25/2011 13:00,267
7/25/2011 14:00,272
7/25/2011 15:00,185
7/25/2011 16:00,154
7/25/2011 17:00,268
7/25/2011 18:00,260
7/25/2011 19:00,260
7/25/2011 20:00,258
7/25/2011 21:00,155
7/25/2011 22:00,155
7/25/2011 23:00,126
7/26/2011 0:00,189
7/26/2011 1:00,189
7/26/2011 2:00,62
7/26/2011 3:00,61
7/26/2011 4:00,70
7/26/2011 5:00,59
7/26/2011 6:00,134
7/26/2011 7:00,291
7/26/2011 8:00,277
7/26/2011 9:00,303
7/26/2011 10:00,334
7/26/2011 11:00,292
7/26/2011 12:00,297
7/26/2011 13:00,338
7/26/2011 14:00,331
7/26/2011 15:00,341
7/26/2011 16:00,305
7/26/2011 17:00,341
7/26/2011 18:00,381
7/26/2011 19:00,311
7/26/2011 20:00,296
7/26/2011 21:00,288
7/26/2011 22:00,273
7/26/2011 23:00,279
7/27/2011 0:00,268
7/27/2011 1:00,283
7/27/2011 2:00,325
7/27/2011 3:00,268
7/27/2011 4:00,282
7/27/2011 5:00,325
7/27/2011 6:00,292
7/27/2011 7:00,312
7/27/2011 8:00,315
7/27/2011 9:00,328
7/27/2011 10:00,280
7/27/2011 11:00,289
7/27/2011 12:00,349
7/27/2011 13:00,390
7/27/2011 14:00,352
7/27/2011 15:00,352
7/27/2011 16:00,389
7/27/2011 17:00,368
7/27/2011 18:00,370
7/27/2011 19:00,361
7/27/2011 20:00,292
7/27/2011 21:00,271
7/27/2011 22:00,268
7/27/2011 23:00,279
7/28/2011 0:00,268
7/28/2011 1:00,264
7/28/2011 2:00,269
7/28/2011 3:00,262
7/28/2011 4:00,259
7/28/2011 5:00,254
7/28/2011 6:00,238
7/28/2011 7:00,260
7/28/2011 8:00,265
7/28/2011 9:00,270
7/28/2011 10:00,283
7/28/2011 11:00,235
7/28/2011 12:00,247
7/28/2011 13:00,255
7/28/2011 14:00,284
7/28/2011 15:00,246
7/28/2011 16:00,272
7/28/2011 17:00,249
7/28/2011 18:00,232
7/28/2011 19:00,240
7/28/2011 20:00,245
7/28/2011 21:00,254
7/28/2011 22:00,252
7/28/2011 23:00,237
7/29/2011 0:00,217
7/29/2011 1:00,218
7/29/2011 2:00,233
7/29/2011 3:00,233
7/29/2011 4:00,191
7/29/2011 5:00,211
7/29/2011 6:00,272
7/29/2011 7:00,269
7/29/2011 8:00,287
7/29/2011 9:00,255
7/29/2011 10:00,229
7/29/2011 11:00,210
7/29/2011 12:00,246
7/29/2011 13:00,244
7/29/2011 14:00,271
7/29/2011 15:00,260
7/29/2011 16:00,251
7/29/2011 17:00,244
7/29/2011 18:00,230
7/29/2011 19:00,236
7/29/2011 20:00,292
7/29/2011 21:00,289
7/29/2011 22:00,282
7/29/2011 23:00,284
7/30/2011 0:00,311
7/30/2011 1:00,291
7/30/2011 2:00,293
7/30/2011 3:00,246
7/30/2011 4:00,229
7/30/2011 5:00,224
7/30/2011 6:00,227
7/30/2011 7:00,262
7/30/2011 8:00,322
7/30/2011 9:00,434
7/30/2011 10:00,469
7/30/2011 11:00,441
7/30/2011 12:00,438
7/30/2011 13:00,427
7/30/2011 14:00,415
7/30/2011 15:00,378
7/30/2011 16:00,394
7/30/2011 17:00,363
7/30/2011 18:00,398
7/30/2011 19:00,545
7/30/2011 20:00,398
7/30/2011 21:00,373
7/30/2011 22:00,319
7/30/2011 23:00,291
7/31/2011 0:00,291
7/31/2011 1:00,230
7/31/2011 2:00,221
7/31/2011 3:00,221
7/31/2011 4:00,187
7/31/2011 5:00,193
7/31/2011 6:00,195
7/31/2011 7:00,270
7/31/2011 8:00,320
7/31/2011 9:00,390
7/31/2011 10:00,430
7/31/2011 11:00,438
7/31/2011 12:00,343
7/31/2011 13:00,349
7/31/2011 14:00,345
7/31/2011 15:00,303
7/31/2011 16:00,302
7/31/2011 17:00,255
7/31/2011 18:00,442
7/31/2011 19:00,387
7/31/2011 20:00,387
7/31/2011 21:00,344
7/31/2011 22:00,238
7/31/2011 23:00,249
8/20/2011 0:00,21
8/20/2011 1:00,53
8/20/2011 2:00,97
8/20/2011 3:00,97
8/20/2011 4:00,72
8/20/2011 5:00,47
8/20/2011 6:00,122
8/20/2011 7:00,53
8/20/2011 8:00,154
8/20/2011 9:00,195
8/20/2011 10:00,246
8/20/2011 11:00,267
8/20/2011 12:00,270
8/20/2011 13:00,297
8/20/2011 14:00,380
8/20/2011 15:00,426
8/20/2011 16:00,392
8/20/2011 17:00,380
8/20/2011 18:00,320
8/20/2011 19:00,254
8/20/2011 20:00,263
8/20/2011 21:00,215
8/20/2011 22:00,216
8/20/2011 23:00,172
8/21/2011 0:00,179
8/21/2011 1:00,140
8/21/2011 2:00,137
8/21/2011 3:00,102
8/21/2011 4:00,123
8/21/2011 5:00,57
8/21/2011 6:00,55
8/21/2011 7:00,127
8/21/2011 8:00,158
8/21/2011 9:00,200
8/21/2011 10:00,214
8/21/2011 11:00,336
8/21/2011 12:00,367
8/21/2011 13:00,388
8/21/2011 14:00,246
8/21/2011 15:00,138
8/21/2011 16:00,172
8/21/2011 17:00,169
8/21/2011 18:00,176
8/21/2011 19:00,220
8/21/2011 20:00,159
8/21/2011 21:00,159
8/21/2011 22:00,184
8/21/2011 23:00,176
8/22/2011 0:00,164
8/22/2011 1:00,156
8/22/2011 2:00,253
8/22/2011 3:00,269
8/22/2011 4:00,267
8/22/2011 5:00,320
8/22/2011 6:00,318
8/22/2011 7:00,330
8/22/2011 8:00,330
8/22/2011 9:00,309
8/22/2011 10:00,333
8/22/2011 11:00,423
8/22/2011 12:00,484
8/22/2011 13:00,621
8/22/2011 14:00,523
8/22/2011 15:00,405
8/22/2011 16:00,523
8/22/2011 17:00,469
8/22/2011 18:00,440
8/22/2011 19:00,416
8/22/2011 20:00,338
8/22/2011 21:00,329
8/22/2011 22:00,379
8/22/2011 23:00,342
8/23/2011 0:00,320
8/23/2011 1:00,271
8/23/2011 2:00,269
8/23/2011 3:00,304
8/23/2011 4:00,254
8/23/2011 5:00,266
8/23/2011 6:00,259
8/23/2011 7:00,307
8/23/2011 8:00,293
8/23/2011 9:00,307
8/23/2011 10:00,284
8/23/2011 11:00,319
8/23/2011 12:00,290
8/23/2011 13:00,363
8/23/2011 14:00,369
8/23/2011 15:00,333
8/23/2011 16:00,333
8/23/2011 17:00,333
8/23/2011 18:00,320
8/23/2011 19:00,297
8/23/2011 20:00,314
8/23/2011 21:00,282
8/23/2011 22:00,287
8/23/2011 23:00,275
8/24/2011 0:00,287
8/24/2011 1:00,283
8/24/2011 2:00,206
8/24/2011 3:00,206
8/24/2011 4:00,164
8/24/2011 5:00,164
8/24/2011 6:00,167
8/24/2011 7:00,277
8/24/2011 8:00,262
8/24/2011 9:00,279
8/24/2011 10:00,316
8/24/2011 11:00,331
8/24/2011 12:00,343
8/24/2011 13:00,446
8/24/2011 14:00,446
8/24/2011 15:00,476
8/24/2011 16:00,408
8/24/2011 17:00,366
8/24/2011 18:00,324
8/24/2011 19:00,324
8/24/2011 20:00,320
8/24/2011 21:00,339
8/24/2011 22:00,313
8/24/2011 23:00,282
8/25/2011 0:00,249
8/25/2011 1:00,292
8/25/2011 2:00,292
8/25/2011 3:00,257
8/25/2011 4:00,209
8/25/2011 5:00,163
8/25/2011 6:00,139
8/25/2011 7:00,286
8/25/2011 8:00,278
8/25/2011 9:00,278
8/25/2011 10:00,279
8/25/2011 11:00,275
8/25/2011 12:00,275
8/25/2011 13:00,189
8/25/2011 14:00,279
8/25/2011 15:00,275
8/25/2011 16:00,211
8/25/2011 17:00,211
8/25/2011 18:00,270
8/25/2011 19:00,296
8/25/2011 20:00,203
8/25/2011 21:00,185
8/25/2011 22:00,132
8/25/2011 23:00,98
8/26/2011 0:00,97
8/26/2011 1:00,132
8/26/2011 2:00,61
8/26/2011 3:00,63
8/26/2011 4:00,95
8/26/2011 5:00,181
8/26/2011 6:00,95
8/26/2011 7:00,135
8/26/2011 8:00,98
8/26/2011 9:00,246
8/26/2011 10:00,269
8/26/2011 11:00,275
8/26/2011 12:00,264
8/26/2011 13:00,265
8/26/2011 14:00,271
8/26/2011 15:00,261
8/26/2011 16:00,275
8/26/2011 17:00,244
8/26/2011 18:00,267
8/26/2011 19:00,223
8/26/2011 20:00,225
8/26/2011 21:00,223
8/26/2011 22:00,223
8/26/2011 23:00,126
8/27/2011 0:00,127
8/27/2011 1:00,133
8/27/2011 2:00,135
8/27/2011 3:00,158
8/27/2011 4:00,158
8/27/2011 5:00,158
8/27/2011 6:00,158
8/27/2011 7:00,159
8/27/2011 8:00,158
8/27/2011 9:00,162
8/27/2011 10:00,199
8/27/2011 11:00,134
8/27/2011 12:00,177
8/27/2011 13:00,174
8/27/2011 14:00,131
8/27/2011 15:00,131
8/27/2011 16:00,129
8/27/2011 17:00,123
8/28/2011 7:00,148
8/28/2011 8:00,148
8/28/2011 9:00,172
8/28/2011 10:00,320
8/28/2011 11:00,326
8/28/2011 12:00,406
8/28/2011 13:00,460
8/28/2011 14:00,496
8/28/2011 15:00,475
8/28/2011 16:00,549
8/28/2011 17:00,504
8/28/2011 18:00,456
8/28/2011 19:00,367
8/28/2011 20:00,382
8/28/2011 21:00,231
8/28/2011 22:00,162
8/28/2011 23:00,134
8/29/2011 0:00,197
8/29/2011 1:00,247
8/29/2011 2:00,282
8/29/2011 3:00,247
8/29/2011 4:00,203
8/29/2011 5:00,173
8/29/2011 6:00,173
8/29/2011 7:00,308
8/29/2011 8:00,312
8/29/2011 9:00,313
8/29/2011 10:00,302
8/29/2011 11:00,276
8/29/2011 12:00,309
8/29/2011 13:00,343
8/29/2011 14:00,261
8/29/2011 15:00,276
8/29/2011 16:00,280
8/29/2011 17:00,311
8/29/2011 18:00,318
8/29/2011 19:00,318
8/29/2011 20:00,283
8/29/2011 21:00,293
8/29/2011 22:00,287
8/29/2011 23:00,280
8/30/2011 0:00,173
8/30/2011 1:00,191
8/30/2011 2:00,161
8/30/2011 3:00,193
8/30/2011 4:00,145
8/30/2011 5:00,132
8/30/2011 6:00,161
8/30/2011 7:00,203
8/30/2011 8:00,287
8/30/2011 9:00,297
8/30/2011 10:00,311
8/30/2011 11:00,305
8/30/2011 12:00,285
8/30/2011 13:00,310
8/30/2011 14:00,314
8/30/2011 15:00,314
8/30/2011 16:00,291
8/30/2011 17:00,287
8/30/2011 18:00,268
8/30/2011 19:00,260
8/30/2011 20:00,259
8/30/2011 21:00,241
8/30/2011 22:00,261
8/30/2011 23:00,261
8/31/2011 0:00,232
8/31/2011 1:00,232
8/31/2011 2:00,167
8/31/2011 3:00,142
8/31/2011 4:00,167
8/31/2011 5:00,96
8/31/2011 6:00,140
8/31/2011 7:00,164
8/31/2011 8:00,243
8/31/2011 9:00,225
8/31/2011 10:00,264
8/31/2011 11:00,279
8/31/2011 12:00,283
8/31/2011 13:00,297
8/31/2011 14:00,279
8/31/2011 15:00,279
8/31/2011 16:00,286
8/31/2011 17:00,270
8/31/2011 18:00,295
8/31/2011 19:00,274
8/31/2011 20:00,260
8/31/2011 21:00,252
8/31/2011 22:00,232
8/31/2011 23:00,150
9/20/2011 0:00,264
9/20/2011 1:00,195
9/20/2011 2:00,195
9/20/2011 3:00,267
9/20/2011 4:00,61
9/20/2011 5:00,204
9/20/2011 6:00,204
9/20/2011 7:00,195
9/20/2011 8:00,109
9/20/2011 9:00,111
9/20/2011 10:00,148
9/20/2011 11:00,148
9/20/2011 12:00,147
9/20/2011 13:00,144
9/20/2011 14:00,229
9/20/2011 15:00,247
9/20/2011 16:00,256
9/20/2011 17:00,97
9/20/2011 18:00,97
9/20/2011 19:00,87
9/20/2011 20:00,52
9/20/2011 21:00,52
9/20/2011 22:00,52
9/20/2011 23:00,52
9/21/2011 0:00,28
9/21/2011 1:00,51
9/21/2011 2:00,51
9/21/2011 3:00,133
9/21/2011 4:00,90
